tanggal,beras,beras_kb1,beras_kb2,beras_km1,beras_km2,beras_ks1,beras_ks2,daging_ayam,daging_ayam_rs,daging_sapi,daging_sapi_k1,daging_sapi_k2,telur_ayam,telur_ayam_rs,bawang_merah,bawang_merah_sedang,bawang_putih,bawang_putih_sedang,cabai_merah,cabai_merah_besar,cabai_merah_keriting,cabai_rawit,cabai_rawit_hijau,cabai_rawit_merah,minyak_goreng,minyak_goreng_curah,minyak_goreng_merk1,minyak_goreng_merk2,gula_pasir,gula_pasir_premium,gula_pasir_lokal
12/07/2019,11350,10000,9000,12500,12000,12500,12000,36000,36000,145000,160000,130000,24000,24000,36000,36000,37500,37500,82500,90000,75000,72500,70000,75000,13350,11000,15000,14000,13250,13500,13000
15/07/2019,11350,10000,9000,12500,12000,12500,12000,36000,36000,145000,160000,130000,24000,24000,35000,35000,37500,37500,80000,90000,70000,73750,70000,77500,13350,11000,15000,14000,13250,13500,13000
16/07/2019,11350,10000,9000,12500,12000,12500,12000,35500,35500,145000,160000,130000,24000,24000,35000,35000,35000,35000,80000,90000,70000,73750,70000,77500,13350,11000,15000,14000,13250,13500,13000
17/07/2019,11350,10000,9000,12500,12000,12500,12000,36000,36000,145000,160000,130000,24000,24000,35000,35000,35000,35000,80000,90000,70000,75000,70000,80000,13350,11000,15000,14000,13250,13500,13000
18/07/2019,11350,10000,9000,12500,12000,12500,12000,36500,36500,145000,160000,130000,24000,24000,35000,35000,35000,35000,82500,90000,75000,73750,70000,77500,13350,11000,15000,14000,13250,13500,13000
19/07/2019,11350,10000,9000,12500,12000,12500,12000,37500,37500,145000,160000,130000,24000,24000,32500,32500,34000,34000,75000,85000,65000,73750,70000,77500,13350,11000,15000,14000,13250,13500,13000
22/07/2019,11350,10000,9000,12500,12000,12500,12000,38000,38000,145000,160000,130000,24500,24500,32500,32500,34000,34000,77500,80000,75000,85000,87500,82500,13350,11000,15000,14000,13250,13500,13000
23/07/2019,11400,10000,9000,12750,12000,12500,12000,38000,38000,145000,160000,130000,24500,24500,32500,32500,34000,34000,73750,80000,67500,73750,72500,75000,13350,11000,15000,14000,13150,13250,13000
24/07/2019,11400,10000,9000,12750,12000,12500,12000,37500,37500,145000,160000,130000,24000,24000,32500,32500,34000,34000,73750,80000,67500,73750,72500,75000,13350,11000,15000,14000,13150,13250,13000
25/07/2019,11400,10000,9000,12750,12000,12500,12000,37500,37500,145000,160000,130000,24000,24000,32500,32500,36500,36500,77500,85000,70000,87500,90000,85000,13350,11000,15000,14000,13150,13250,13000
26/07/2019,11400,10000,9000,12750,12000,12500,12000,37000,37000,145000,160000,130000,25000,25000,32500,32500,36500,36500,77500,85000,70000,87500,90000,85000,13350,11000,15000,14000,13150,13250,13000
29/07/2019,11400,10000,9000,12750,12000,12500,12000,36500,36500,145000,160000,130000,25000,25000,32500,32500,36500,36500,77500,85000,70000,88750,85000,92500,13350,11000,15000,14000,13150,13250,13000
30/07/2019,11400,10000,9000,12750,12000,12500,12000,36500,36500,145000,160000,130000,25000,25000,32500,32500,36500,36500,77500,85000,70000,88750,85000,92500,13350,11000,15000,14000,13150,13250,13000
31/07/2019,11400,10000,9000,12750,12000,12500,12000,36500,36500,145000,160000,130000,24750,24750,32500,32500,36500,36500,77500,85000,70000,87500,85000,90000,13350,11000,15000,14000,13150,13250,13000
01/08/2019,11400,10000,9000,12750,12000,12500,12000,36500,36500,145000,160000,130000,24250,24250,32500,32500,36500,36500,77500,85000,70000,87500,85000,90000,13350,11000,15000,14000,13150,13250,13000
02/08/2019,11400,10000,9000,12750,12000,12500,12000,36500,36500,145000,160000,130000,24250,24250,32500,32500,36500,36500,77500,85000,70000,87500,85000,90000,13350,11000,15000,14000,13150,13250,13000
05/08/2019,11400,10000,9000,12750,12000,12500,12000,35500,35500,145000,160000,130000,24250,24250,32500,32500,36500,36500,77500,82500,72500,83750,80000,87500,13350,11000,15000,14000,13150,13250,13000
06/08/2019,11400,10000,9000,12750,12000,12500,12000,35500,35500,145000,160000,130000,24000,24000,32500,32500,36500,36500,83750,87500,80000,87500,80000,95000,13350,11000,15000,14000,13150,13250,13000
07/08/2019,11400,10000,9000,12750,12000,12500,12000,35500,35500,145000,160000,130000,24000,24000,32500,32500,36500,36500,83750,87500,80000,87500,80000,95000,13350,11000,15000,14000,13150,13250,13000
08/08/2019,11400,10000,9000,12750,12000,12500,12000,35500,35500,145000,160000,130000,24000,24000,32500,32500,36500,36500,81250,82500,80000,92500,85000,100000,13350,11000,15000,14000,13150,13250,13000
09/08/2019,11400,10000,9000,12750,12000,12500,12000,37000,37000,145000,160000,130000,24000,24000,32500,32500,36500,36500,97500,95000,100000,95000,90000,100000,13350,11000,15000,14000,13150,13250,13000
12/08/2019,11400,10000,9000,12750,12000,12500,12000,37000,37000,145000,160000,130000,24000,24000,32500,32500,36500,36500,105000,105000,105000,100000,90000,110000,13350,11000,15000,14000,13150,13250,13000
13/08/2019,11400,10000,9000,12750,12000,12500,12000,37000,37000,145000,160000,130000,24000,24000,32500,32500,36500,36500,97500,95000,100000,97500,90000,105000,13350,11000,15000,14000,13150,13250,13000
14/08/2019,11450,10000,9000,12750,12000,13000,12000,37000,37000,145000,160000,130000,24000,24000,32500,32500,36500,36500,95000,95000,95000,95000,85000,105000,13350,11000,15000,14000,13150,13250,13000
15/08/2019,11450,10000,9000,12750,12000,13000,12000,36500,36500,145000,160000,130000,24000,24000,32500,32500,36500,36500,87500,85000,90000,92500,85000,100000,13350,11000,15000,14000,13150,13250,13000
16/08/2019,11450,10000,9000,12750,12000,13000,12000,36500,36500,145000,160000,130000,24000,24000,32500,32500,36500,36500,85000,85000,85000,92500,85000,100000,13350,11000,15000,14000,13150,13250,13000
19/08/2019,11450,10000,9000,12750,12000,13000,12000,36500,36500,145000,160000,130000,24000,24000,30000,30000,36500,36500,77500,75000,80000,90000,80000,100000,13350,11000,15000,14000,13150,13250,13000
20/08/2019,11450,10000,9000,12750,12000,13000,12000,35500,35500,145000,160000,130000,24000,24000,30000,30000,36500,36500,77500,75000,80000,95000,80000,110000,13350,11000,15000,14000,13150,13250,13000
21/08/2019,11450,10000,9000,12750,12000,13000,12000,35500,35500,145000,160000,130000,24000,24000,30000,30000,36500,36500,77500,70000,85000,87500,65000,110000,13350,11000,15000,14000,13150,13250,13000
22/08/2019,11450,10000,9000,12750,12000,13000,12000,35500,35500,145000,160000,130000,24000,24000,30000,30000,36500,36500,77500,70000,85000,87500,65000,110000,13350,11000,15000,14000,13150,13250,13000
23/08/2019,11450,10000,9000,12750,12000,13000,12000,35500,35500,145000,160000,130000,24000,24000,25000,25000,36500,36500,75000,70000,80000,85000,65000,105000,13500,11500,15000,14000,13150,13250,13000
26/08/2019,11450,10000,9000,12750,12000,13000,12000,34500,34500,145000,160000,130000,24000,24000,25000,25000,36500,36500,67500,62500,72500,82500,60000,105000,13500,11500,15000,14000,13150,13250,13000
27/08/2019,11450,10000,9000,12750,12000,13000,12000,34500,34500,145000,160000,130000,24000,24000,25000,25000,36500,36500,65000,62500,67500,77500,60000,95000,13500,11500,15000,14000,13150,13250,13000
28/08/2019,11450,10000,9000,12750,12000,13000,12000,34500,34500,145000,160000,130000,24000,24000,25000,25000,36500,36500,68750,62500,75000,75000,55000,95000,13500,11500,15000,14000,13150,13250,13000
29/08/2019,11450,10000,9000,12750,12000,13000,12000,34500,34500,145000,160000,130000,24000,24000,25000,25000,36500,36500,68750,62500,75000,70000,55000,85000,13500,11500,15000,14000,13150,13250,13000
30/08/2019,11450,10000,9000,12750,12000,13000,12000,34000,34000,145000,160000,130000,24000,24000,25000,25000,36500,36500,63750,57500,70000,66250,50000,82500,13500,11500,15000,14000,13150,13250,13000
02/09/2019,11450,10000,9000,12750,12000,13000,12000,33000,33000,145000,160000,130000,23750,23750,25000,25000,36500,36500,63750,57500,70000,63750,50000,77500,13500,11500,15000,14000,13150,13250,13000
03/09/2019,11450,10000,9000,12750,12000,13000,12000,32500,32500,145000,160000,130000,23750,23750,25000,25000,36500,36500,63750,57500,70000,66250,50000,82500,13500,11500,15000,14000,13150,13250,13000
04/09/2019,11450,10000,9000,12750,12000,13000,12000,32500,32500,145000,160000,130000,23750,23750,25000,25000,36500,36500,65000,57500,72500,68750,50000,87500,13500,11500,15000,14000,13150,13250,13000
05/09/2019,11450,10000,9000,12750,12000,13000,12000,32500,32500,145000,160000,130000,23750,23750,25000,25000,36500,36500,65000,57500,72500,68750,50000,87500,13500,11500,15000,14000,13150,13250,13000
06/09/2019,11450,10000,9000,12750,12000,13000,12000,32000,32000,145000,160000,130000,23250,23250,25000,25000,36500,36500,61250,57500,65000,68750,50000,87500,13500,11500,15000,14000,13150,13250,13000
09/09/2019,11450,10000,9000,12750,12000,13000,12000,33500,33500,145000,160000,130000,23250,23250,25000,25000,36500,36500,61250,57500,65000,68750,50000,87500,13500,11500,15000,14000,13150,13250,13000
10/09/2019,11450,10000,9000,12750,12000,13000,12000,33500,33500,145000,160000,130000,23250,23250,25000,25000,36500,36500,60000,55000,65000,68750,50000,87500,13500,11500,15000,14000,13150,13250,13000
11/09/2019,11450,10000,9000,12750,12000,13000,12000,33500,33500,145000,160000,130000,23250,23250,25000,25000,36500,36500,58750,55000,62500,67500,50000,85000,13500,11500,15000,14000,13150,13250,13000
12/09/2019,11450,10000,9000,12750,12000,13000,12000,33500,33500,145000,160000,130000,23250,23250,25000,25000,36500,36500,58750,55000,62500,67500,50000,85000,13500,11500,15000,14000,13150,13250,13000
13/09/2019,11450,10000,9000,12750,12000,13000,12000,33500,33500,145000,160000,130000,22250,22250,24500,24500,36500,36500,56250,55000,57500,67500,50000,85000,13500,11500,15000,14000,13150,13250,13000
16/09/2019,11450,10000,9000,12750,12000,13000,12000,33500,33500,145000,160000,130000,22250,22250,24500,24500,36500,36500,51250,45000,57500,65000,45000,85000,13500,11500,15000,14000,13150,13250,13000
17/09/2019,11450,10000,9000,12750,12000,13000,12000,33500,33500,145000,160000,130000,22250,22250,24500,24500,36500,36500,51250,45000,57500,65000,45000,85000,13500,11500,15000,14000,13150,13250,13000
18/09/2019,11450,10000,9000,12750,12000,13000,12000,33500,33500,145000,160000,130000,22250,22250,24500,24500,36500,36500,51250,45000,57500,65000,45000,85000,13500,11500,15000,14000,13150,13250,13000
19/09/2019,11450,10000,9000,12750,12000,13000,12000,33000,33000,145000,160000,130000,22250,22250,24500,24500,36500,36500,48750,45000,52500,62500,45000,80000,13500,11500,15000,14000,13150,13250,13000
20/09/2019,11450,10000,9000,12750,12000,13000,12000,33000,33000,145000,160000,130000,22250,22250,24500,24500,36500,36500,53000,51000,55000,62500,45000,80000,13500,11500,15000,14000,13150,13250,13000
23/09/2019,11500,10000,9250,12750,12000,13000,12000,33000,33000,145000,160000,130000,22000,22000,24500,24500,36500,36500,51250,52500,50000,60000,50000,70000,13500,11500,15000,14000,13150,13250,13000
24/09/2019,11500,10000,9250,12750,12000,13000,12000,33000,33000,145000,160000,130000,22000,22000,24500,24500,36500,36500,51250,52500,50000,60000,50000,70000,13500,11500,15000,14000,13150,13250,13000
25/09/2019,11500,10000,9250,12750,12000,13000,12000,33000,33000,145000,160000,130000,22000,22000,24500,24500,31500,31500,51250,52500,50000,62500,55000,70000,13500,11500,15000,14000,12900,13250,12500
26/09/2019,11500,10000,9250,12750,12000,13000,12000,33000,33000,145000,160000,130000,22000,22000,24500,24500,31500,31500,52500,55000,50000,62500,55000,70000,13500,11500,15000,14000,12900,13250,12500
27/09/2019,11500,10000,9250,12750,12000,13000,12000,33000,33000,145000,160000,130000,21500,21500,24500,24500,31500,31500,55000,57500,52500,60000,50000,70000,13500,11500,15000,14000,12900,13250,12500
30/09/2019,11500,10000,9250,12750,12000,13000,12000,33000,33000,145000,160000,130000,21500,21500,23500,23500,31500,31500,55000,57500,52500,57500,50000,65000,13500,11500,15000,14000,12900,13250,12500
01/10/2019,11500,10000,9250,12750,12000,13000,12000,33000,33000,145000,160000,130000,21500,21500,23500,23500,31500,31500,55000,57500,52500,57500,50000,65000,13500,11500,15000,14000,12900,13250,12500
02/10/2019,11500,10000,9250,12750,12000,13000,12000,33000,33000,145000,160000,130000,21500,21500,23500,23500,31500,31500,55000,57500,52500,57500,50000,65000,13500,11500,15000,14000,12900,13250,12500
03/10/2019,11500,10000,9250,12750,12000,13000,12000,33000,33000,145000,160000,130000,21500,21500,23500,23500,31500,31500,55000,57500,52500,57500,50000,65000,13500,11500,15000,14000,12900,13250,12500
04/10/2019,11500,10000,9250,12750,12000,13000,12000,33000,33000,145000,160000,130000,22500,22500,23500,23500,31500,31500,53750,55000,52500,57500,50000,65000,13500,11500,15000,14000,12900,13250,12500
07/10/2019,11500,10000,9250,12750,12000,13000,12000,33000,33000,145000,160000,130000,22500,22500,23500,23500,32500,32500,53750,55000,52500,57500,50000,65000,13500,11500,15000,14000,12900,13250,12500
08/10/2019,11500,10000,9250,12750,12000,13000,12000,33000,33000,145000,160000,130000,22500,22500,23500,23500,32500,32500,53750,55000,52500,57500,50000,65000,13500,11500,15000,14000,12900,13250,12500
09/10/2019,11500,10000,9250,12750,12000,13000,12000,33500,33500,145000,160000,130000,22500,22500,29000,29000,32500,32500,53750,52500,55000,57500,50000,65000,13500,11500,15000,14000,12900,13250,12500
10/10/2019,11500,10000,9250,12750,12000,13000,12000,33500,33500,145000,160000,130000,22500,22500,29000,29000,32500,32500,53750,52500,55000,57500,50000,65000,13500,11500,15000,14000,12900,13250,12500
11/10/2019,11500,10000,9250,12750,12000,13000,12000,33500,33500,145000,160000,130000,21500,21500,30000,30000,30000,30000,57500,57500,57500,60000,55000,65000,13500,11500,15000,14000,12900,13250,12500
14/10/2019,11500,10000,9250,12750,12000,13000,12000,33500,33500,145000,160000,130000,21500,21500,28000,28000,30000,30000,55000,55000,55000,58750,55000,62500,13500,11500,15000,14000,12900,13250,12500
15/10/2019,11500,10000,9250,12750,12000,13000,12000,33500,33500,145000,160000,130000,21500,21500,28000,28000,30000,30000,55000,55000,55000,58750,55000,62500,13500,11500,15000,14000,12900,13250,12500
16/10/2019,11500,10000,9250,12750,12000,13000,12000,33500,33500,145000,160000,130000,21500,21500,28000,28000,30000,30000,55000,55000,55000,58750,55000,62500,13500,11500,15000,14000,12900,13250,12500
17/10/2019,11500,10000,9250,12750,12000,13000,12000,33500,33500,145000,160000,130000,21500,21500,29000,29000,30000,30000,55000,60000,50000,52500,45000,60000,13500,11500,15000,14000,13000,13250,12750
18/10/2019,11500,10000,9250,12750,12000,13000,12000,33500,33500,145000,160000,130000,21500,21500,29000,29000,30000,30000,55000,60000,50000,52500,45000,60000,13500,11500,15000,14000,13000,13250,12750
21/10/2019,11500,10000,9250,12750,12000,13000,12000,34000,34000,145000,160000,130000,21500,21500,29000,29000,30000,30000,55000,60000,50000,50000,45000,55000,13500,11500,15000,14000,13150,13500,12750
22/10/2019,11500,10000,9250,12750,12000,13000,12000,34500,34500,145000,160000,130000,21500,21500,29000,29000,30000,30000,56250,60000,52500,50000,45000,55000,13500,11500,15000,14000,13150,13500,12750
23/10/2019,11500,10000,9250,12750,12000,13000,12000,34500,34500,145000,160000,130000,21500,21500,29000,29000,30000,30000,56250,60000,52500,50000,45000,55000,13500,11500,15000,14000,13150,13500,12750
24/10/2019,11500,10000,9250,12750,12000,13000,12000,35000,35000,145000,160000,130000,21250,21250,29000,29000,30000,30000,51250,55000,47500,53750,50000,57500,13500,11500,15000,14000,13150,13500,12750
25/10/2019,11500,10000,9250,12750,12000,13000,12000,35000,35000,145000,160000,130000,21250,21250,29000,29000,30000,30000,51250,55000,47500,53750,50000,57500,13500,11500,15000,14000,13150,13500,12750
28/10/2019,11500,10000,9250,12750,12000,13000,12000,35000,35000,145000,160000,130000,21250,21250,29000,29000,30000,30000,50000,52500,47500,51250,45000,57500,13500,11500,15000,14000,13150,13500,12750
29/10/2019,11500,10000,9250,12750,12000,13000,12000,35000,35000,145000,160000,130000,21500,21500,29000,29000,30000,30000,48750,50000,47500,45000,40000,50000,13500,11500,15000,14000,13150,13500,12750
30/10/2019,11500,10000,9250,12750,12000,13000,12000,35000,35000,145000,160000,130000,21500,21500,29000,29000,30000,30000,46250,47500,45000,42500,40000,45000,13500,11500,15000,14000,13150,13500,12750
31/10/2019,11500,10000,9250,12750,12000,13000,12000,35000,35000,145000,160000,130000,21500,21500,29000,29000,30000,30000,46250,47500,45000,42500,40000,45000,13500,11500,15000,14000,13150,13500,12750
01/11/2019,11500,10000,9250,12750,12000,13000,12000,35000,35000,145000,160000,130000,21500,21500,29000,29000,30000,30000,46250,47500,45000,42500,40000,45000,13500,11500,15000,14000,13150,13500,12750
04/11/2019,11500,10000,9250,12750,12000,13000,12000,35000,35000,145000,160000,130000,21250,21250,29000,29000,30000,30000,46250,47500,45000,40000,35000,45000,13500,11500,15000,14000,13250,13500,13000
05/11/2019,11500,10000,9250,12750,12000,13000,12000,35000,35000,145000,160000,130000,21750,21750,34000,34000,30000,30000,47500,50000,45000,47500,45000,50000,13500,11500,15000,14000,13250,13500,13000
06/11/2019,11500,10000,9250,12750,12000,13000,12000,35000,35000,145000,160000,130000,21750,21750,34000,34000,30000,30000,47500,50000,45000,47500,45000,50000,13500,11500,15000,14000,13250,13500,13000
07/11/2019,11500,10000,9250,12750,12000,13000,12000,35500,35500,145000,160000,130000,21250,21250,34000,34000,30000,30000,47500,50000,45000,47500,45000,50000,13500,11500,15000,14000,13250,13500,13000
08/11/2019,11500,10000,9250,12750,12000,13000,12000,35500,35500,145000,160000,130000,21250,21250,34000,34000,30000,30000,47500,50000,45000,47500,45000,50000,13500,11500,15000,14000,13250,13500,13000
11/11/2019,11500,10000,9250,12750,12000,13000,12000,36500,36500,145000,160000,130000,22000,22000,34000,34000,30000,30000,47500,50000,45000,47500,45000,50000,13500,11500,15000,14000,13250,13500,13000
12/11/2019,11500,10000,9250,12750,12000,13000,12000,36500,36500,145000,160000,130000,22000,22000,34000,34000,30000,30000,47500,50000,45000,47500,45000,50000,13500,11500,15000,14000,13250,13500,13000
13/11/2019,11500,10000,9250,12750,12000,13000,12000,36500,36500,145000,160000,130000,22250,22250,38000,38000,32500,32500,46250,50000,42500,48750,40000,57500,13500,11500,15000,14000,13250,13500,13000
14/11/2019,11500,10000,9250,12750,12000,13000,12000,36500,36500,145000,160000,130000,22500,22500,38000,38000,32500,32500,46250,50000,42500,48750,40000,57500,13500,11500,15000,14000,13250,13500,13000
15/11/2019,11500,10000,9250,12750,12000,13000,12000,36500,36500,145000,160000,130000,24000,24000,38000,38000,32500,32500,45000,47500,42500,46250,37500,55000,13500,11500,15000,14000,13250,13500,13000
18/11/2019,11500,10000,9250,12750,12000,13000,12000,36500,36500,145000,160000,130000,24500,24500,38000,38000,32500,32500,45000,47500,42500,46250,37500,55000,13500,11500,15000,14000,13250,13500,13000
19/11/2019,11500,10000,9250,12750,12000,13000,12000,36500,36500,145000,160000,130000,24500,24500,38000,38000,32500,32500,45000,47500,42500,46250,37500,55000,13500,11500,15000,14000,13250,13500,13000
20/11/2019,11500,10000,9250,12750,12000,13000,12000,36000,36000,145000,160000,130000,24500,24500,38000,38000,32500,32500,41250,42500,40000,41250,32500,50000,13500,11500,15000,14000,13250,13500,13000
21/11/2019,11500,10000,9250,12750,12000,13000,12000,36000,36000,145000,160000,130000,24500,24500,38000,38000,32500,32500,41250,42500,40000,38750,32500,45000,13500,11500,15000,14000,13250,13500,13000
22/11/2019,11500,10000,9250,12750,12000,13000,12000,36000,36000,145000,160000,130000,24500,24500,38000,38000,32500,32500,41250,42500,40000,38750,32500,45000,13500,11500,15000,14000,13250,13500,13000
25/11/2019,11500,10000,9250,12750,12000,13000,12000,36000,36000,145000,160000,130000,24500,24500,38000,38000,32500,32500,41250,42500,40000,38750,32500,45000,13650,12000,15000,14000,13250,13500,13000
26/11/2019,11500,10000,9250,12750,12000,13000,12000,36000,36000,145000,160000,130000,25000,25000,38000,38000,32500,32500,41250,42500,40000,38750,32500,45000,13650,12000,15000,14000,13250,13500,13000
27/11/2019,11500,10000,9250,12750,12000,13000,12000,36000,36000,145000,160000,130000,25000,25000,38000,38000,32500,32500,41250,42500,40000,38750,32500,45000,13650,12000,15000,14000,13250,13500,13000
28/11/2019,11500,10000,9250,12750,12000,13000,12000,36000,36000,145000,160000,130000,25500,25500,38000,38000,32500,32500,41250,42500,40000,38750,32500,45000,13650,12000,15000,14000,13250,13500,13000
29/11/2019,11500,10000,9250,12750,12000,13000,12000,36000,36000,145000,160000,130000,26250,26250,38000,38000,32500,32500,39000,38000,40000,36250,32500,40000,13650,12000,15000,14000,13250,13500,13000
02/12/2019,11500,10000,9250,12750,12000,13000,12000,35500,35500,145000,160000,130000,26250,26250,38000,38000,32500,32500,38750,37500,40000,37500,30000,45000,13650,12000,15000,14000,13250,13500,13000
03/12/2019,11500,10000,9250,12750,12000,13000,12000,35500,35500,145000,160000,130000,26250,26250,38000,38000,32500,32500,38750,37500,40000,37500,30000,45000,13650,12000,15000,14000,13250,13500,13000
04/12/2019,11500,10000,9250,12750,12000,13000,12000,35500,35500,145000,160000,130000,26250,26250,38000,38000,32500,32500,37500,37500,37500,37500,30000,45000,13650,12000,15000,14000,13250,13500,13000
05/12/2019,11500,10000,9250,12750,12000,13000,12000,36500,36500,145000,160000,130000,26250,26250,38000,38000,32500,32500,37500,37500,37500,37500,30000,45000,13650,12000,15000,14000,13250,13500,13000
06/12/2019,11500,10000,9250,12750,12000,13000,12000,36500,36500,145000,160000,130000,26250,26250,38000,38000,32500,32500,37500,37500,37500,37500,30000,45000,13650,12000,15000,14000,13250,13500,13000
09/12/2019,11500,10000,9250,12750,12000,13000,12000,36500,36500,145000,160000,130000,26000,26000,38000,38000,32500,32500,37500,37500,37500,37500,30000,45000,13650,12000,15000,14000,13250,13500,13000
10/12/2019,11500,10000,9250,12750,12000,13000,12000,36500,36500,145000,160000,130000,26000,26000,38000,38000,32500,32500,37500,37500,37500,37500,30000,45000,13650,12000,15000,14000,13250,13500,13000
11/12/2019,11500,10000,9250,12750,12000,13000,12000,36500,36500,145000,160000,130000,26000,26000,38000,38000,32500,32500,37500,37500,37500,37500,30000,45000,13650,12000,15000,14000,13250,13500,13000
12/12/2019,11500,10000,9250,12750,12000,13000,12000,36500,36500,145000,160000,130000,26000,26000,38000,38000,33500,33500,37500,37500,37500,40000,30000,50000,13650,12000,15000,14000,13250,13500,13000
13/12/2019,11500,10000,9250,12750,12000,13000,12000,36500,36500,145000,160000,130000,26500,26500,38000,38000,33500,33500,37500,37500,37500,40000,30000,50000,13850,12500,15000,14000,13250,13500,13000
16/12/2019,11400,10000,9250,12250,12000,13000,12000,36500,36500,145000,160000,130000,26500,26500,38000,38000,33500,33500,37500,37500,37500,40000,30000,50000,13850,12500,15000,14000,13250,13500,13000
17/12/2019,11400,10000,9250,12250,12000,13000,12000,36500,36500,145000,160000,130000,26750,26750,40000,40000,33500,33500,37500,37500,37500,40000,30000,50000,13850,12500,15000,14000,13250,13500,13000
18/12/2019,11400,10000,9250,12250,12000,13000,12000,36500,36500,145000,160000,130000,26750,26750,45500,45500,33500,33500,37500,37500,37500,40000,30000,50000,13850,12500,15000,14000,13250,13500,13000
19/12/2019,11400,10000,9250,12250,12000,13000,12000,36500,36500,145000,160000,130000,26750,26750,48000,48000,33500,33500,37500,37500,37500,40000,30000,50000,13850,12500,15000,14000,13250,13500,13000
20/12/2019,11400,10000,9250,12250,12000,13000,12000,36500,36500,145000,160000,130000,26750,26750,48000,48000,33500,33500,37500,37500,37500,40000,30000,50000,13850,12500,15000,14000,13250,13500,13000
23/12/2019,11400,10000,9250,12250,12000,13000,12000,36500,36500,145000,160000,130000,26750,26750,46500,46500,33500,33500,50000,52500,47500,47500,40000,55000,13850,12500,15000,14000,13250,13500,13000
26/12/2019,11400,10000,9250,12250,12000,13000,12000,37000,37000,145000,160000,130000,26250,26250,46500,46500,33500,33500,50000,52500,47500,47500,40000,55000,13850,12500,15000,14000,13250,13500,13000
27/12/2019,11400,10000,9250,12250,12000,13000,12000,37000,37000,145000,160000,130000,26250,26250,46500,46500,33500,33500,50000,52500,47500,47500,40000,55000,13850,12500,15000,14000,13250,13500,13000
30/12/2019,11400,10000,9250,12250,12000,13000,12000,37000,37000,145000,160000,130000,26250,26250,46500,46500,33500,33500,50000,52500,47500,47500,40000,55000,13850,12500,15000,14000,13250,13500,13000
31/12/2019,11400,10000,9250,12250,12000,13000,12000,37000,37000,145000,160000,130000,25750,25750,46500,46500,33500,33500,50000,52500,47500,47500,40000,55000,13850,12500,15000,14000,13250,13500,13000
02/01/2020,11400,10000,9250,12250,12000,13000,12000,37000,37000,145000,160000,130000,25750,25750,46500,46500,33500,33500,50000,52500,47500,47500,40000,55000,13850,12500,15000,14000,13250,13500,13000
03/01/2020,11400,10000,9250,12250,12000,13000,12000,37000,37000,145000,160000,130000,25750,25750,46500,46500,33500,33500,50000,52500,47500,50000,40000,60000,13850,12500,15000,14000,13250,13500,13000
06/01/2020,11400,10000,9250,12250,12000,13000,12000,37000,37000,145000,160000,130000,24500,24500,42500,42500,33500,33500,50000,52500,47500,50000,40000,60000,14350,13500,15000,14500,13250,13500,13000
07/01/2020,11400,10000,9250,12250,12000,13000,12000,34500,34500,145000,160000,130000,24000,24000,42500,42500,33500,33500,55000,60000,50000,60000,40000,80000,14350,13500,15000,14500,13250,13500,13000
08/01/2020,11400,10000,9250,12250,12000,13000,12000,34500,34500,145000,160000,130000,24000,24000,41500,41500,33500,33500,60000,65000,55000,60000,40000,80000,14350,13500,15000,14500,13250,13500,13000
09/01/2020,11400,10000,9250,12250,12000,13000,12000,34500,34500,145000,160000,130000,24000,24000,41500,41500,33500,33500,60000,65000,55000,60000,40000,80000,14350,13500,15000,14500,13250,13500,13000
10/01/2020,11400,10000,9250,12250,12000,13000,12000,34500,34500,145000,160000,130000,24000,24000,41500,41500,33500,33500,60000,65000,55000,60000,40000,80000,14350,13500,15000,14500,13250,13500,13000
13/01/2020,11550,10000,9250,12500,12000,13500,12000,34500,34500,145000,160000,130000,25000,25000,41500,41500,33500,33500,63750,67500,60000,60000,40000,80000,14350,13500,15000,14500,13250,13500,13000
14/01/2020,11600,10000,9500,12500,12000,13500,12000,33500,33500,145000,160000,130000,25000,25000,39000,39000,33500,33500,73750,77500,70000,60000,40000,80000,14350,13500,15000,14500,13500,13500,13500
15/01/2020,11600,10000,9500,12500,12000,13500,12000,33500,33500,145000,160000,130000,24500,24500,39000,39000,33500,33500,73750,77500,70000,62500,40000,85000,14350,13500,15000,14500,13500,13500,13500
16/01/2020,11600,10000,9500,12500,12000,13500,12000,33500,33500,145000,160000,130000,24000,24000,39000,39000,33500,33500,75000,80000,70000,62500,40000,85000,14350,13500,15000,14500,13750,13500,14000
17/01/2020,11600,10000,9500,12500,12000,13500,12000,33500,33500,145000,160000,130000,24000,24000,39000,39000,33500,33500,75000,80000,70000,62500,40000,85000,14350,13500,15000,14500,13750,13500,14000
20/01/2020,11650,10000,9750,12500,12000,13500,12000,32000,32000,145000,160000,130000,23750,23750,36000,36000,34500,34500,77500,80000,75000,65000,45000,85000,14350,13500,15000,14500,13750,13500,14000
21/01/2020,11650,10000,9750,12500,12000,13500,12000,32000,32000,145000,160000,130000,23250,23250,36000,36000,34500,34500,77500,80000,75000,75000,50000,100000,14350,13500,15000,14500,13750,13500,14000
22/01/2020,11650,10000,9750,12500,12000,13500,12000,32000,32000,145000,160000,130000,23250,23250,36000,36000,34500,34500,77500,80000,75000,75000,50000,100000,14350,13500,15000,14500,13750,13500,14000
23/01/2020,11600,10000,9750,12250,12000,13500,12000,33000,33000,145000,160000,130000,23250,23250,36000,36000,34500,34500,77500,80000,75000,77500,55000,100000,14350,13500,15000,14500,13750,13500,14000
